E35Title_id	permalink	type	label_it	label_en	value
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq184/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq184/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Mario Ricci a Bassano. 2.9.1963 ; La natura morta di De Logu. 4.9.63 ; Toscani in natura morta. 22.9.963"""	"Title, ""Mario Ricci a Bassano. 2.9.1963 ; La natura morta di De Logu. 4.9.63 ; Toscani in natura morta. 22.9.963"""	Mario Ricci a Bassano. 2.9.1963 ; La natura morta di De Logu. 4.9.63 ; Toscani in natura morta. 22.9.963
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq109/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq109/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La notte di San Lorenzo. 15.8.1959 ; Neve che si scioglie. 24.8.59"""	"Title, ""La notte di San Lorenzo. 15.8.1959 ; Neve che si scioglie. 24.8.59"""	La notte di San Lorenzo. 15.8.1959 ; Neve che si scioglie. 24.8.59
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq162/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq162/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Mantegna. Sett. 1961"""	"Title, ""Mantegna. Sett. 1961"""	Mantegna. Sett. 1961
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq249/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq249/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Erano tre amici : racconto. 1 gennaio 1969"""	"Title, ""Erano tre amici : racconto. 1 gennaio 1969"""	Erano tre amici : racconto. 1 gennaio 1969
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1976/rdq307/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1976/rdq307/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Blaise Cendras nous parle. 20.9.1976 ; Gli orologi di Morello : (presentazione). 27.9.76"""	"Title, ""Blaise Cendras nous parle. 20.9.1976 ; Gli orologi di Morello : (presentazione). 27.9.76"""	Blaise Cendras nous parle. 20.9.1976 ; Gli orologi di Morello : (presentazione). 27.9.76
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq43/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq43/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Tempo di guerra : per Radio Milano"""	"Title, ""Tempo di guerra : per Radio Milano"""	Tempo di guerra : per Radio Milano
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq79/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1958/rdq79/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Fantasmi di Ruzzante : (Gli stracci di Ruzzante) ; La prosa contemporanea. Aprile, maggio 1958"""	"Title, ""Fantasmi di Ruzzante : (Gli stracci di Ruzzante) ; La prosa contemporanea. Aprile, maggio 1958"""	Fantasmi di Ruzzante : (Gli stracci di Ruzzante) ; La prosa contemporanea. Aprile, maggio 1958
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq281/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq281/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Gli invitati nella stanza"""	"Title, ""Gli invitati nella stanza"""	Gli invitati nella stanza
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq54/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq54/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Varie. 23 marzo 1957 ; Valigia : L'Amleto di Bacchelli"""	"Title, ""Varie. 23 marzo 1957 ; Valigia : L'Amleto di Bacchelli"""	Varie. 23 marzo 1957 ; Valigia : L'Amleto di Bacchelli
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq32/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq32/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Rosai. (1955)"""	"Title, ""Rosai. (1955)"""	Rosai. (1955)
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq279/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq279/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Le carte di Blaise Pascal. 24.5.72 ; Saluto per un nostro libro. 29.5.72"""	"Title, ""Le carte di Blaise Pascal. 24.5.72 ; Saluto per un nostro libro. 29.5.72"""	Le carte di Blaise Pascal. 24.5.72 ; Saluto per un nostro libro. 29.5.72
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq158/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq158/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Le stampe del Piranesi. 21.5.962 ; Pascoli, e il paesaggio di Romagna. 28.3.962 ; Il canonico Malvasia. 6.4.962"""	"Title, ""Le stampe del Piranesi. 21.5.962 ; Pascoli, e il paesaggio di Romagna. 28.3.962 ; Il canonico Malvasia. 6.4.962"""	Le stampe del Piranesi. 21.5.962 ; Pascoli, e il paesaggio di Romagna. 28.3.962 ; Il canonico Malvasia. 6.4.962
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq169/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Un vecchio generale d'artiglieria : (Laclos). 8.12.962 ; Ritrattino di Antonio Baldini. 10.12.962 ; La fiera di Santa Lucia. 15.12.962"""	"Title, ""Un vecchio generale d'artiglieria : (Laclos). 8.12.962 ; Ritrattino di Antonio Baldini. 10.12.962 ; La fiera di Santa Lucia. 15.12.962"""	Un vecchio generale d'artiglieria : (Laclos). 8.12.962 ; Ritrattino di Antonio Baldini. 10.12.962 ; La fiera di Santa Lucia. 15.12.962
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq267/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1971/rdq267/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Rimini. Settembre 1971"""	"Title, ""Rimini. Settembre 1971"""	Rimini. Settembre 1971
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq216/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq216/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""I grandi maestri dell'incisione ; Strenne e libri d'arte Bolaffi. 8.1.1966 ; Il manierismo in pittura. 12.1.1966"""	"Title, ""I grandi maestri dell'incisione ; Strenne e libri d'arte Bolaffi. 8.1.1966 ; Il manierismo in pittura. 12.1.1966"""	I grandi maestri dell'incisione ; Strenne e libri d'arte Bolaffi. 8.1.1966 ; Il manierismo in pittura. 12.1.1966
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq67/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq67/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Valigia e altre cose"""	"Title, ""Valigia e altre cose"""	Valigia e altre cose
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1967/rdq236/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Meryon e Baudelaire. 29.8.967 ; Sono ritornati i colombi : (il Novellino). 29.9.967"""	"Title, ""Meryon e Baudelaire. 29.8.967 ; Sono ritornati i colombi : (il Novellino). 29.9.967"""	Meryon e Baudelaire. 29.8.967 ; Sono ritornati i colombi : (il Novellino). 29.9.967
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq143/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq143/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Pascal a casa sua. 2 giugno 1961"""	"Title, ""Pascal a casa sua. 2 giugno 1961"""	Pascal a casa sua. 2 giugno 1961
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq154/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq154/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La rondine di Banquo. 6.2.1962 ; Oskar Kokoschka. 12.2.1962"""	"Title, ""La rondine di Banquo. 6.2.1962 ; Oskar Kokoschka. 12.2.1962"""	La rondine di Banquo. 6.2.1962 ; Oskar Kokoschka. 12.2.1962
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq264/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1970/rdq264/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Un paese del mondo : racconto. 11.8.1970"""	"Title, ""Un paese del mondo : racconto. 11.8.1970"""	Un paese del mondo : racconto. 11.8.1970
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq180/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq180/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Giulio Carpioni ""introverso e imprevedibile"""""	"Title, ""Giulio Carpioni ""introverso e imprevedibile"""""	"Giulio Carpioni ""introverso e imprevedibile"""
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq294/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1974/rdq294/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Il guantaio : racconto"""	"Title, ""Il guantaio : racconto"""	Il guantaio : racconto
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq195/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1964/rdq195/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La venexiana. 2.3.1964 ; Il Savoldo pittore bresciano. 9.3.964 ; L'oro di Pasqua. 25.3.964"""	"Title, ""La venexiana. 2.3.1964 ; Il Savoldo pittore bresciano. 9.3.964 ; L'oro di Pasqua. 25.3.964"""	La venexiana. 2.3.1964 ; Il Savoldo pittore bresciano. 9.3.964 ; L'oro di Pasqua. 25.3.964
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq150/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq150/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Un figlio della rivoluzione : Gericault ; I cordai di porta Galliera. 1.12.'961 ; Una illustrazione per Valery. 5.12.1961"""	"Title, ""Un figlio della rivoluzione : Gericault ; I cordai di porta Galliera. 1.12.'961 ; Una illustrazione per Valery. 5.12.1961"""	Un figlio della rivoluzione : Gericault ; I cordai di porta Galliera. 1.12.'961 ; Una illustrazione per Valery. 5.12.1961
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq36/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq36/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Lavori al casello due : racconto. Febbraio 1956"""	"Title, ""Lavori al casello due : racconto. Febbraio 1956"""	Lavori al casello due : racconto. Febbraio 1956
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq44/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq44/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Valigia delle Indie : (da fare) : appunti, argomenti. Maggio 1956, giugno"""	"Title, ""Valigia delle Indie : (da fare) : appunti, argomenti. Maggio 1956, giugno"""	Valigia delle Indie : (da fare) : appunti, argomenti. Maggio 1956, giugno
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq292/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq292/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La stanza del Passerotti. 12.5.1973 ; Peppino muratore e fumista. 28.5.73"""	"Title, ""La stanza del Passerotti. 12.5.1973 ; Peppino muratore e fumista. 28.5.73"""	La stanza del Passerotti. 12.5.1973 ; Peppino muratore e fumista. 28.5.73
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq218/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq218/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La lettera della befana. 22.1.966 ; La causa lunga. 5.3.966"""	"Title, ""La lettera della befana. 22.1.966 ; La causa lunga. 5.3.966"""	La lettera della befana. 22.1.966 ; La causa lunga. 5.3.966
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq286/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1972/rdq286/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La bocca di dama. 4 sett. 972 ; Matteo il bottaio"""	"Title, ""La bocca di dama. 4 sett. 972 ; Matteo il bottaio"""	La bocca di dama. 4 sett. 972 ; Matteo il bottaio
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq107/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1959/rdq107/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Stufe & termosifoni ; I camaleonti in farmacia. 3.8.1959"""	"Title, ""Stufe & termosifoni ; I camaleonti in farmacia. 3.8.1959"""	Stufe & termosifoni ; I camaleonti in farmacia. 3.8.1959
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq16/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq16/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Scrittori al microfono ; Prefazione a Mignon. Gennaio 1955"""	"Title, ""Scrittori al microfono ; Prefazione a Mignon. Gennaio 1955"""	Scrittori al microfono ; Prefazione a Mignon. Gennaio 1955
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq69/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1957/rdq69/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Varie. (Dicembre 1957)"""	"Title, ""Varie. (Dicembre 1957)"""	Varie. (Dicembre 1957)
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq173/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Antonio, Bartolomeo e Alvise Vivarini. 9.2.1963 ; La fine dell'inverno : (Magalotti). 13.2.963 ; Il pittore Carlo Bonomi. 21.3.963"""	"Title, ""Antonio, Bartolomeo e Alvise Vivarini. 9.2.1963 ; La fine dell'inverno : (Magalotti). 13.2.963 ; Il pittore Carlo Bonomi. 21.3.963"""	Antonio, Bartolomeo e Alvise Vivarini. 9.2.1963 ; La fine dell'inverno : (Magalotti). 13.2.963 ; Il pittore Carlo Bonomi. 21.3.963
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq148/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq148/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Un proletario al Louvre ; Al museo Rodin"""	"Title, ""Un proletario al Louvre ; Al museo Rodin"""	Un proletario al Louvre ; Al museo Rodin
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq182/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq182/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""L'album Wildenstein di Claude Lorrain. 4.4.963 ; Toros y toreros di Picasso. 5.4.1963"""	"Title, ""L'album Wildenstein di Claude Lorrain. 4.4.963 ; Toros y toreros di Picasso. 5.4.1963"""	L'album Wildenstein di Claude Lorrain. 4.4.963 ; Toros y toreros di Picasso. 5.4.1963
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq253/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1969/rdq253/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Il nero e l'azzurro : racconto. 9.5.1969 ; Le conchiglie : racconto. 7.7.1969"""	"Title, ""Il nero e l'azzurro : racconto. 9.5.1969 ; Le conchiglie : racconto. 7.7.1969"""	Il nero e l'azzurro : racconto. 9.5.1969 ; Le conchiglie : racconto. 7.7.1969
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq220/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Un Oscar per Cardarelli. 8.3.966 ; La primavera di Laforgue. 8.3.1967 ; La brutta ""storia"" dei Canti Orfici. 27.3.1967"""	"Title, ""Un Oscar per Cardarelli. 8.3.966 ; La primavera di Laforgue. 8.3.1967 ; La brutta ""storia"" dei Canti Orfici. 27.3.1967"""	"Un Oscar per Cardarelli. 8.3.966 ; La primavera di Laforgue. 8.3.1967 ; La brutta ""storia"" dei Canti Orfici. 27.3.1967"
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq163/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1962/rdq163/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Il classicismo del Seicento in Italia e la pittura di paesaggio"""	"Title, ""Il classicismo del Seicento in Italia e la pittura di paesaggio"""	Il classicismo del Seicento in Italia e la pittura di paesaggio
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq145/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq145/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La mostra di Giovanni Romagnoli. Agosto 1961"""	"Title, ""La mostra di Giovanni Romagnoli. Agosto 1961"""	La mostra di Giovanni Romagnoli. Agosto 1961
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq185/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq185/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Longanesi a Tolentino. 24.9.1963 ; Ritorno del Ruzzante. 7.10.1963 ; Govoni e De Pisis, pittori ferraresi. 12.10.1963"""	"Title, ""Longanesi a Tolentino. 24.9.1963 ; Ritorno del Ruzzante. 7.10.1963 ; Govoni e De Pisis, pittori ferraresi. 12.10.1963"""	Longanesi a Tolentino. 24.9.1963 ; Ritorno del Ruzzante. 7.10.1963 ; Govoni e De Pisis, pittori ferraresi. 12.10.1963
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq239/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq239/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Nanni di Banco. 4.3.1968"""	"Title, ""Nanni di Banco. 4.3.1968"""	Nanni di Banco. 4.3.1968
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq120/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1960/rdq120/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Le cave di Maiano. 14.6.960 ; Il Carlo Porta di D. Isella. 22.6.960 ; La piazza nel sole. 26.6.960"""	"Title, ""Le cave di Maiano. 14.6.960 ; Il Carlo Porta di D. Isella. 22.6.960 ; La piazza nel sole. 26.6.960"""	Le cave di Maiano. 14.6.960 ; Il Carlo Porta di D. Isella. 22.6.960 ; La piazza nel sole. 26.6.960
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq34/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq34/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Valigia e altro (progetti) : gennaio 1956"""	"Title, ""Valigia e altro (progetti) : gennaio 1956"""	Valigia e altro (progetti) : gennaio 1956
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq3/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq3/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Argomenti per i racconti : 2. volume. 1954"""	"Title, ""Argomenti per i racconti : 2. volume. 1954"""	Argomenti per i racconti : 2. volume. 1954
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq144/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1961/rdq144/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Qualche annotazione sul Bacchelli bolognese. Luglio, agosto 1961"""	"Title, ""Qualche annotazione sul Bacchelli bolognese. Luglio, agosto 1961"""	Qualche annotazione sul Bacchelli bolognese. Luglio, agosto 1961
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1965/rdq209/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Gli oggetti di Chardin. 31.8.1965 ; Ricordo di Manara Valgimigli. 16.9.1965"""	"Title, ""Gli oggetti di Chardin. 31.8.1965 ; Ricordo di Manara Valgimigli. 16.9.1965"""	Gli oggetti di Chardin. 31.8.1965 ; Ricordo di Manara Valgimigli. 16.9.1965
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq291/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1973/rdq291/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Il dramma di Rimbaud. 4.5.73 ; Il materassaio di Broccaindosso. 6.5.73"""	"Title, ""Il dramma di Rimbaud. 4.5.73 ; Il materassaio di Broccaindosso. 6.5.73"""	Il dramma di Rimbaud. 4.5.73 ; Il materassaio di Broccaindosso. 6.5.73
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq30/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1955/rdq30/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Bastianino  detto ""Gratella"""""	"Title, ""Bastianino  detto ""Gratella"""""	"Bastianino  detto ""Gratella"""
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq240/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq240/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Giacobbe e l'angelo. 6.3.1968 ; Ritagli. 1. 18.3.1968 ; Una visita imbarazzante : (Domenico Giordani). 23.3.1968"""	"Title, ""Giacobbe e l'angelo. 6.3.1968 ; Ritagli. 1. 18.3.1968 ; Una visita imbarazzante : (Domenico Giordani). 23.3.1968"""	Giacobbe e l'angelo. 6.3.1968 ; Ritagli. 1. 18.3.1968 ; Una visita imbarazzante : (Domenico Giordani). 23.3.1968
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq39/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1956/rdq39/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Il salotto della contessa Teresa Malvezzi ; Il salotto di Cornelia Martinelli : appunti. Marzo 1956"""	"Title, ""Il salotto della contessa Teresa Malvezzi ; Il salotto di Cornelia Martinelli : appunti. Marzo 1956"""	Il salotto della contessa Teresa Malvezzi ; Il salotto di Cornelia Martinelli : appunti. Marzo 1956
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq183/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1963/rdq183/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La Romagna per il Touring Club. Dal 20 al 30 luglio 1963"""	"Title, ""La Romagna per il Touring Club. Dal 20 al 30 luglio 1963"""	La Romagna per il Touring Club. Dal 20 al 30 luglio 1963
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq14/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1954/rdq14/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""L'ufficiale tedesco : racconto. Dic. '54"""	"Title, ""L'ufficiale tedesco : racconto. Dic. '54"""	L'ufficiale tedesco : racconto. Dic. '54
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq300/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1975/rdq300/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""La favola di Narciso. 16/17.3.75 ; Prima di sera. 19.3.75"""	"Title, ""La favola di Narciso. 16/17.3.75 ; Prima di sera. 19.3.75"""	La favola di Narciso. 16/17.3.75 ; Prima di sera. 19.3.75
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq219/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq219/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Umano, troppo umano di Nietzsche. 25.1.966 ; Progetti per articoli e racconti dal 20 febbraio"""	"Title, ""Umano, troppo umano di Nietzsche. 25.1.966 ; Progetti per articoli e racconti dal 20 febbraio"""	Umano, troppo umano di Nietzsche. 25.1.966 ; Progetti per articoli e racconti dal 20 febbraio
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq223/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1966/rdq223/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Presentazione mostra di De Pisis a Torino. Maggio 1966"""	"Title, ""Presentazione mostra di De Pisis a Torino. Maggio 1966"""	Presentazione mostra di De Pisis a Torino. Maggio 1966
https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq247/title	https://w3id.org/ficlitdl/giuseppe-raimondi-fonds/a/notebooks/1/1968/rdq247/title	https://w3id.org/ficlitdl/title-type/proper	"Titolo, ""Giornate romane. 21.10.1968 ; Un poco di neve : racconto. 15.12.968"""	"Title, ""Giornate romane. 21.10.1968 ; Un poco di neve : racconto. 15.12.968"""	Giornate romane. 21.10.1968 ; Un poco di neve : racconto. 15.12.968
